id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.energy_efficiency_cl_id,specs.energy_efficiency_cl_unicode,specs.energy_efficiency_cl_name,specs.energy_efficiency_cl_value,specs.port_id,specs.port_unicode,specs.port_port_id,specs.port_port_unicode,specs.port_port_name,specs.color_support_id,specs.color_support_unicode,specs.color_support_name,specs.picture,specs.is_duplex,specs.bw_ppm,specs.color_ppm,specs.technology_id,specs.technology_unicode,specs.technology_name,specs.line_id,specs.line_unicode,specs.line_name,specs.line_brand_id,specs.line_brand_unicode,specs.line_brand_brand_id,specs.line_brand_brand_unicode,specs.line_brand_brand_name,specs.p_type_id,specs.p_type_unicode,specs.p_type_name,specs.standby_monthly_consumption_cl,specs.name,specs.brand_unicode,specs.pretty_networking,specs.model_name,specs.additional_functions_id,specs.additional_functions_unicode,specs.additional_functions_name,specs.networking_id,specs.networking_unicode,specs.networking_name,catIPC
69050,HP Laser 137fnw (4ZB84A),832,HP,1018421,2019-11-22T14:03:41.139944+00:00,2020-10-17T12:18:32.950259+00:00,HP Laser 137fnw (4ZB84A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro False 21.0 0.0 Láser Láser HP Laser Laser HP HP HP Multifuncional Multifuncional 0.0 137fnw (4ZB84A) Copiadora Copiadora Escáner Escáner Fax Fax Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/69050/,https://publicapi.solotodo.com/categories/16/,hp-laser-137fnw-4zb84a,https://media.solotodo.com/media/products/1018421_picture_1574431756.jpg,1018421,HP Laser 137fnw (4ZB84A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1018421_picture_1574431756.jpg,False,21.0,0.0,325961,Láser,Láser,1018428,HP Laser,Laser,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,137fnw (4ZB84A),HP,Ethernet | Wi-Fi,Laser 137fnw (4ZB84A),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
44730,HP Ink Tank Wireless 415 (Z4B53A),832,HP,741486,2018-04-30T15:55:01.796087+00:00,2020-10-17T11:51:57.766253+00:00,HP Ink Tank Wireless 415 (Z4B53A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 8.0 5.0 Inyección de tinta Inyección de tinta HP Ink Tank Ink Tank HP HP HP Multifuncional Multifuncional 0.0 Wireless 415 (Z4B53A) Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/44730/,https://publicapi.solotodo.com/categories/16/,hp-ink-tank-wireless-415-z4b53a,https://media.solotodo.com/media/products/741486_picture_1525103699.jpg,741486,HP Ink Tank Wireless 415 (Z4B53A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/741486_picture_1525103699.jpg,False,8.0,5.0,325952,Inyección de tinta,Inyección de tinta,741484,HP Ink Tank,Ink Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,Wireless 415 (Z4B53A),HP,Wi-Fi,Ink Tank Wireless 415 (Z4B53A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
75123,HP Smart Tank 500 (4SR29A),832,HP,1085844,2020-02-21T18:11:24.665152+00:00,2021-03-05T12:55:42.219036+00:00,HP Smart Tank 500 (4SR29A) 500 (4SR29A) Color Color USB 2.0 USB 2.0 USB 2.0 Copiadora Copiadora Escáner Escáner Desconocido Desconocido 12 0.0 HP Smart Tank Smart Tank HP HP HP Inyección de tinta Inyección de tinta Multifuncional Multifuncional 5.0 11.0 False,https://publicapi.solotodo.com/products/75123/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-500-4sr29a,https://media.solotodo.com/media/products/1085844_picture_1582308772.png,1085844,HP Smart Tank 500 (4SR29A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1085844_picture_1582308772.png,False,11.0,5.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,500 (4SR29A),HP,No posee,Smart Tank 500 (4SR29A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",,,,impresoras
125347,Kyocera ECOSYS P5021cdw (1102RD4US0),66,Kyocera,1495575,2021-11-16T17:39:49.261676+00:00,2021-11-16T17:41:09.283487+00:00,Kyocera ECOSYS P5021cdw (1102RD4US0) USB 2.0 USB 2.0 USB 2.0 21.0 True 21.0 ECOSYS P5021cdw (1102RD4US0) Desconocido Desconocido 12 0.0 Ethernet Ethernet Wi-Fi Wi-Fi Estándar Estándar Láser Láser Kyocera Kyocera Kyocera Kyocera   Color Color,https://publicapi.solotodo.com/products/125347/,https://publicapi.solotodo.com/categories/16/,kyocera-ecosys-p5021cdw-1102rd4us0,https://media.solotodo.com/media/products/1495575_picture_1637084448.jpg,1495575,Kyocera ECOSYS P5021cdw (1102RD4US0),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1495575_picture_1637084448.jpg,True,21.0,21.0,325961,Láser,Láser,326474,Kyocera, ,326147,Kyocera,104535,Kyocera,Kyocera,325923,Estándar,Estándar,0.0,ECOSYS P5021cdw (1102RD4US0),Kyocera,Ethernet | Wi-Fi,ECOSYS P5021cdw (1102RD4US0),,,,"[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
103423,Canon PIXMA G3160 - Navy Blue (4468C025),667,Canon,1354630,2021-03-27T05:53:46.007961+00:00,2021-11-23T17:53:23.896956+00:00,Canon PIXMA G3160 - Navy Blue (4468C025) USB 2.0 USB 2.0 USB 2.0 10.8 False 6.0 G3160 - Navy Blue (4468C025) Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi Multifuncional Multifuncional Inyección de tinta Inyección de tinta Canon PIXMA Canon Canon Canon PIXMA Color Color,https://publicapi.solotodo.com/products/103423/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g3160-navy-blue-4468c025,https://media.solotodo.com/media/products/1354630_picture_1616824455.jpg,1354630,Canon PIXMA G3160 - Navy Blue (4468C025),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1354630_picture_1616824455.jpg,False,10.8,6.0,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G3160 - Navy Blue (4468C025),Canon,Wi-Fi,PIXMA G3160 - Navy Blue (4468C025),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
61927,Epson EcoTank M1120 (C11CG96303),268,Epson,937203,2019-06-05T23:12:49.695354+00:00,2020-10-17T12:10:04.150117+00:00,Epson EcoTank M1120 (C11CG96303) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro False 15.0 0.0 Inyección de tinta Inyección de tinta Epson EcoTank EcoTank Epson Epson Epson Estándar Estándar 0.0 M1120 (C11CG96303) Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/61927/,https://publicapi.solotodo.com/categories/16/,epson-ecotank-m1120-c11cg96303,https://media.solotodo.com/media/products/937203_picture_1559776551.jpg,937203,Epson EcoTank M1120 (C11CG96303),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/937203_picture_1559776551.jpg,False,15.0,0.0,325952,Inyección de tinta,Inyección de tinta,326334,Epson EcoTank,EcoTank,326116,Epson,104320,Epson,Epson,325923,Estándar,Estándar,0.0,M1120 (C11CG96303),Epson,Wi-Fi,EcoTank M1120 (C11CG96303),,,,[326055],['Wi-Fi'],['Wi-Fi'],impresoras
31331,HP LaserJet Pro M227fdw (G3Q75A),832,HP,568236,2017-01-19T00:00:00+00:00,2020-10-17T11:36:01.765057+00:00,HP LaserJet Pro M227fdw (G3Q75A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 28.0 0.0 Láser Láser HP LaserJet LaserJet HP HP HP Multifuncional Multifuncional 0.0 Pro M227fdw (G3Q75A) Copiadora Copiadora Escáner Escáner Fax Fax Ethernet Ethernet NFC NFC Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/31331/,https://publicapi.solotodo.com/categories/16/,hp-laserjet-pro-m227fdw-g3q75a,https://media.solotodo.com/media/products/568236_picture_1484813342.jpg,568236,HP LaserJet Pro M227fdw (G3Q75A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/568236_picture_1484813342.jpg,True,28.0,0.0,325961,Láser,Láser,326379,HP LaserJet,LaserJet,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,Pro M227fdw (G3Q75A),HP,Ethernet | NFC | Wi-Fi,LaserJet Pro M227fdw (G3Q75A),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']","[326016, 326038, 326055]","['Ethernet', 'NFC', 'Wi-Fi']","['Ethernet', 'NFC', 'Wi-Fi']",impresoras
46519,Canon PIXMA G3110 (2315C005),667,Canon,762270,2018-06-22T20:18:36.611895+00:00,2020-11-14T12:07:42.866729+00:00,Canon PIXMA G3110 (2315C005) Color Color 0.0 Desconocido Desconocido 12 Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Canon PIXMA Canon Canon Canon PIXMA Inyección de tinta Inyección de tinta Multifuncional Multifuncional 5.0 8.8 False G3110 (2315C005),https://publicapi.solotodo.com/products/46519/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g3110-2315c005,https://media.solotodo.com/media/products/762270_picture_1529698715.jpeg,762270,Canon PIXMA G3110 (2315C005),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/762270_picture_1529698715.jpeg,False,8.8,5.0,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G3110 (2315C005),Canon,Wi-Fi,PIXMA G3110 (2315C005),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
123991,Epson EcoTank L3210 (C11CJ68303),268,Epson,1484859,2021-10-29T17:09:41.083061+00:00,2021-12-22T15:19:12.367101+00:00,Epson EcoTank L3210 (C11CJ68303) USB 2.0 USB 2.0 USB 2.0 10.0 False 5.0 L3210 (C11CJ68303) Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner Multifuncional Multifuncional Inyección de tinta Inyección de tinta Epson EcoTank Epson Epson Epson EcoTank Color Color,https://publicapi.solotodo.com/products/123991/,https://publicapi.solotodo.com/categories/16/,epson-ecotank-l3210-c11cj68303,https://media.solotodo.com/media/products/1484859_picture_1635527806.jpg,1484859,Epson EcoTank L3210 (C11CJ68303),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1484859_picture_1635527806.jpg,False,10.0,5.0,325952,Inyección de tinta,Inyección de tinta,326334,Epson EcoTank,EcoTank,326116,Epson,104320,Epson,Epson,325931,Multifuncional,Multifuncional,0.0,L3210 (C11CJ68303),Epson,No posee,EcoTank L3210 (C11CJ68303),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",,,,impresoras
30870,HP OfficeJet 200 Mobile Printer (CZ993A),832,HP,564169,2017-01-02T00:00:00+00:00,2020-10-17T11:35:40.597404+00:00,HP OfficeJet 200 Mobile Printer (CZ993A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 10.0 7.0 Inyección de tinta Inyección de tinta HP OfficeJet OfficeJet HP HP HP Estándar Estándar 0.0 200 Mobile Printer (CZ993A) Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/30870/,https://publicapi.solotodo.com/categories/16/,hp-officejet-200-mobile-printer-cz993a,https://media.solotodo.com/media/products/564169_picture_1483395745.jpg,564169,HP OfficeJet 200 Mobile Printer (CZ993A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/564169_picture_1483395745.jpg,False,10.0,7.0,325952,Inyección de tinta,Inyección de tinta,326436,HP OfficeJet,OfficeJet,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.0,200 Mobile Printer (CZ993A),HP,Wi-Fi,OfficeJet 200 Mobile Printer (CZ993A),,,,[326055],['Wi-Fi'],['Wi-Fi'],impresoras
94581,Brother DCP-T420W,764,Brother,1298672,2021-01-09T19:02:59.978888+00:00,2021-01-09T19:06:46.322269+00:00,Brother DCP-T420W USB 2.0 USB 2.0 USB 2.0 Wi-Fi Wi-Fi Copiadora Copiadora Escáner Escáner 0.343 DCP-T420W False 28.0 11.0 Multifuncional Multifuncional Inyección de tinta Inyección de tinta Brother   Brother Brother Brother Color Color A 4 A,https://publicapi.solotodo.com/products/94581/,https://publicapi.solotodo.com/categories/16/,brother-dcp-t420w,https://media.solotodo.com/media/products/1298672_picture_1610219137.jfif,1298672,Brother DCP-T420W,676976,A,A,4,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1298672_picture_1610219137.jfif,False,28.0,11.0,325952,Inyección de tinta,Inyección de tinta,326207,Brother, ,326099,Brother,104209,Brother,Brother,325931,Multifuncional,Multifuncional,0.343,DCP-T420W,Brother,Wi-Fi,DCP-T420W,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
96559,Brother DCP-T520W,764,Brother,1311571,2021-01-27T12:54:24.534013+00:00,2021-08-09T19:11:27.292388+00:00,Brother DCP-T520W 0.0 Brother   Brother Brother Brother Inyección de tinta Inyección de tinta Multifuncional Multifuncional 12.0 30.0 False DCP-T520W Desconocido Desconocido 12 Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Color Color,https://publicapi.solotodo.com/products/96559/,https://publicapi.solotodo.com/categories/16/,brother-dcp-t520w,https://media.solotodo.com/media/products/1311571_picture_1611752077.jpg,1311571,Brother DCP-T520W,677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1311571_picture_1611752077.jpg,False,30.0,12.0,325952,Inyección de tinta,Inyección de tinta,326207,Brother, ,326099,Brother,104209,Brother,Brother,325931,Multifuncional,Multifuncional,0.0,DCP-T520W,Brother,Wi-Fi,DCP-T520W,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
117808,Canon imageCLASS MF113w (2219C003AA) + 2 Toner adicionales,667,Canon,1439384,2021-08-15T06:24:41.596044+00:00,2021-08-15T06:27:19.435994+00:00,Canon imageCLASS MF113w (2219C003AA) + 2 Toner adicionales 0.0 Canon imageCLASS imageCLASS Canon Canon Canon Láser Láser Multifuncional Multifuncional 0.0 22.0 False MF113w (2219C003AA) + 2 Toner adicionales Desconocido Desconocido 12 Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro,https://publicapi.solotodo.com/products/117808/,https://publicapi.solotodo.com/categories/16/,canon-imageclass-mf113w-2219c003aa-2-toner-adicionales,https://media.solotodo.com/media/products/1439384_picture_1629008838.jpg,1439384,Canon imageCLASS MF113w (2219C003AA) + 2 Toner adicionales,677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1439384_picture_1629008838.jpg,False,22.0,0.0,325961,Láser,Láser,326278,Canon imageCLASS,imageCLASS,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,MF113w (2219C003AA) + 2 Toner adicionales,Canon,Ethernet | Wi-Fi,imageCLASS MF113w (2219C003AA) + 2 Toner adicionales,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
70981,HP Smart Tank 515 Wireless (1TJ09A),832,HP,1040054,2020-01-02T21:31:19.774184+00:00,2020-10-17T12:20:34.561371+00:00,HP Smart Tank 515 Wireless (1TJ09A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 11.0 5.0 Inyección de tinta Inyección de tinta HP Smart Tank Smart Tank HP HP HP Multifuncional Multifuncional 0.0 515 Wireless (1TJ09A) Copiadora Copiadora Escáner Escáner Bluetooth Bluetooth Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/70981/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-515-wireless-1tj09a,https://media.solotodo.com/media/products/1040054_picture_1578000875.png,1040054,HP Smart Tank 515 Wireless (1TJ09A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1040054_picture_1578000875.png,False,11.0,5.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,515 Wireless (1TJ09A),HP,Bluetooth | Wi-Fi,Smart Tank 515 Wireless (1TJ09A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326009, 326055]","['Bluetooth', 'Wi-Fi']","['Bluetooth', 'Wi-Fi']",impresoras
19914,Epson LX-350 (C11CC24011),268,Epson,333350,2015-05-16T00:00:00+00:00,2020-10-17T11:20:22.226306+00:00,Epson LX-350 (C11CC24011) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro False 0.0 0.0 Matriz de punto Matriz de punto Epson   Epson Epson Epson Estándar Estándar 0.0 LX-350 (C11CC24011) Paralelo Paralelo,https://publicapi.solotodo.com/products/19914/,https://publicapi.solotodo.com/categories/16/,epson-lx-350-c11cc24011,https://media.solotodo.com/media/products/C11CC24011.jpg,333350,Epson LX-350 (C11CC24011),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/C11CC24011.jpg,False,0.0,0.0,325972,Matriz de punto,Matriz de punto,326314,Epson, ,326116,Epson,104320,Epson,Epson,325923,Estándar,Estándar,0.0,LX-350 (C11CC24011),Epson,Paralelo,LX-350 (C11CC24011),,,,[326044],['Paralelo'],['Paralelo'],impresoras
71114,HP Smart Tank 519 Wireless (3YW73A),832,HP,1041345,2020-01-07T21:00:08.964034+00:00,2020-10-17T12:20:40.584093+00:00,HP Smart Tank 519 Wireless (3YW73A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 11.0 5.0 Inyección de tinta Inyección de tinta HP Smart Tank Smart Tank HP HP HP Multifuncional Multifuncional 0.0 519 Wireless (3YW73A) Copiadora Copiadora Escáner Escáner Bluetooth Bluetooth Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/71114/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-519-wireless-3yw73a,https://media.solotodo.com/media/products/1041345_picture_1578430947.jpg,1041345,HP Smart Tank 519 Wireless (3YW73A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1041345_picture_1578430947.jpg,False,11.0,5.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,519 Wireless (3YW73A),HP,Bluetooth | Wi-Fi,Smart Tank 519 Wireless (3YW73A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326009, 326055]","['Bluetooth', 'Wi-Fi']","['Bluetooth', 'Wi-Fi']",impresoras
98870,Canon PIXMA G3160,667,Canon,1325907,2021-02-15T17:36:17.829921+00:00,2021-02-15T17:37:16.261463+00:00,Canon PIXMA G3160 0.0 Canon PIXMA PIXMA Canon Canon Canon Inyección de tinta Inyección de tinta Multifuncional Multifuncional 6.0 10.8 False G3160 Desconocido 12 Desconocido Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Color Color,https://publicapi.solotodo.com/products/98870/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g3160,https://media.solotodo.com/media/products/1325907_picture_1613410634.jpg,1325907,Canon PIXMA G3160,677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1325907_picture_1613410634.jpg,False,10.8,6.0,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G3160,Canon,Wi-Fi,PIXMA G3160,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
52052,Canon PIXMA G-4110 (2316C005),667,Canon,827634,2018-10-22T12:10:49.083608+00:00,2021-11-23T17:52:05.747704+00:00,Canon PIXMA G-4110 (2316C005) USB 2.0 USB 2.0 USB 2.0 8.8 False 5.0 G-4110 (2316C005) Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner Fax Fax Wi-Fi Wi-Fi Multifuncional Multifuncional Inyección de tinta Inyección de tinta Canon PIXMA Canon Canon Canon PIXMA Color Color,https://publicapi.solotodo.com/products/52052/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g-4110-2316c005,https://media.solotodo.com/media/products/827634_picture_1540210466.jpg,827634,Canon PIXMA G-4110 (2316C005),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/827634_picture_1540210466.jpg,False,8.8,5.0,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G-4110 (2316C005),Canon,Wi-Fi,PIXMA G-4110 (2316C005),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
25474,Brother HL-L5100DN,764,Brother,492778,2016-04-26T00:00:00+00:00,2020-10-17T11:27:49.175069+00:00,Brother HL-L5100DN Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 42.0 0.0 Láser Láser Brother   Brother Brother Brother Estándar Estándar 0.0 HL-L5100DN Ethernet Ethernet,https://publicapi.solotodo.com/products/25474/,https://publicapi.solotodo.com/categories/16/,brother-hl-l5100dn,https://media.solotodo.com/media/products/492778_picture_1461652170.jpg,492778,Brother HL-L5100DN,677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/492778_picture_1461652170.jpg,True,42.0,0.0,325961,Láser,Láser,326207,Brother, ,326099,Brother,104209,Brother,Brother,325923,Estándar,Estándar,0.0,HL-L5100DN,Brother,Ethernet,HL-L5100DN,,,,[326016],['Ethernet'],['Ethernet'],impresoras
18356,Brother DCP-L2540DW,764,Brother,327041,2015-01-15T00:00:00+00:00,2020-10-17T11:18:26.648667+00:00,Brother DCP-L2540DW A A 4 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 30.0 0.0 Láser Láser Brother   Brother Brother Brother Multifuncional Multifuncional 0.593 DCP-L2540DW Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/18356/,https://publicapi.solotodo.com/categories/16/,brother-dcp-l2540dw,https://media.solotodo.com/media/products/DCP-L2540DW.jpg,327041,Brother DCP-L2540DW,676976,A,A,4,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/DCP-L2540DW.jpg,True,30.0,0.0,325961,Láser,Láser,326207,Brother, ,326099,Brother,104209,Brother,Brother,325931,Multifuncional,Multifuncional,0.593,DCP-L2540DW,Brother,Ethernet | Wi-Fi,DCP-L2540DW,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
126333,Epson EcoTank L3250 (C11CJ67304),268,Epson,1503023,2021-12-01T08:01:52.502270+00:00,2021-12-01T08:04:30.965482+00:00,Epson EcoTank L3250 (C11CJ67304) USB 2.0 USB 2.0 USB 2.0 33.0 False 15.0 L3250 (C11CJ67304) Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi Multifuncional Multifuncional Inyección de tinta Inyección de tinta Epson EcoTank Epson Epson Epson EcoTank Color Color,https://publicapi.solotodo.com/products/126333/,https://publicapi.solotodo.com/categories/16/,epson-ecotank-l3250-c11cj67304,https://media.solotodo.com/media/products/1503023_picture_1638345869.jpg,1503023,Epson EcoTank L3250 (C11CJ67304),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1503023_picture_1638345869.jpg,False,33.0,15.0,325952,Inyección de tinta,Inyección de tinta,326334,Epson EcoTank,EcoTank,326116,Epson,104320,Epson,Epson,325931,Multifuncional,Multifuncional,0.0,L3250 (C11CJ67304),Epson,Wi-Fi,EcoTank L3250 (C11CJ67304),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
12288,HP LaserJet Enterprise P3015dn Printer (CE528A),832,HP,338144,2013-10-18T00:00:00+00:00,2020-10-17T11:10:27.561767+00:00,HP LaserJet Enterprise P3015dn Printer (CE528A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 42.0 0.0 Láser Láser HP LaserJet LaserJet HP HP HP Estándar Estándar 0.0 Enterprise P3015dn Printer (CE528A) Ethernet Ethernet,https://publicapi.solotodo.com/products/12288/,https://publicapi.solotodo.com/categories/16/,hp-laserjet-enterprise-p3015dn-printer-ce528a,https://media.solotodo.com/media/products/CE528A.jpg,338144,HP LaserJet Enterprise P3015dn Printer (CE528A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/CE528A.jpg,True,42.0,0.0,325961,Láser,Láser,326379,HP LaserJet,LaserJet,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.0,Enterprise P3015dn Printer (CE528A),HP,Ethernet,LaserJet Enterprise P3015dn Printer (CE528A),,,,[326016],['Ethernet'],['Ethernet'],impresoras
